canonical_name,status,file_name,source,source_title,source_page_url,image_url,match_method,sha256,width,height,notes
HG 1/144 R03 BUSTER GUNDAM,downloaded,HG 1_144 R03 BUSTER GUNDAM__966d6a3c67.jpg,bandai_manual,R03 BUSTER GUNDAM,https://manual.bandai-hobby.net/menus/detail/332,https://bandai-hobby.net/images/156_5478_s_uivx7oawst51l9crf9ngisiath0e.jpg,official_exact,d1cb18b9436439e0ec8e8a7a129155b0413beb8162ba57c34f3d1e6c26c8fd0a,560,560,
HG 1/144 R04 BLITZ GUNDAM,downloaded,HG 1_144 R04 BLITZ GUNDAM__49e8cb42fc.jpg,bandai_manual,R04 BLITZ GUNDAM,https://manual.bandai-hobby.net/menus/detail/333,https://bandai-hobby.net/images/156_5479_s_z0d9dz7v52775bte3dgpgdoyix18.jpg,official_exact,94da6fd0576becdb5fde66ca4dc8873736927e13204fe31ed60213ac1f1e355d,1200,1200,
HG 1/144 R05 AEGIS GUNDAM,downloaded,HG 1_144 R05 AEGIS GUNDAM__1f496657b4.jpg,bandai_manual,R05 AEGIS GUNDAM,https://manual.bandai-hobby.net/menus/detail/334,https://bandai-hobby.net/images/156_5480_s_1kv7ape5yladrd120qz8z6zoi23a.jpg,official_exact,fbb4daf0119419921727bda93f859be3ba0443c1280f328afa5795831e59d69b,1200,1200,
HG 1/144 R06 MOBILE GINN,downloaded,HG 1_144 R06 MOBILE GINN__45e0b62e47.jpg,bandai_manual,R06 MOBILE GINN,https://manual.bandai-hobby.net/menus/detail/335,https://bandai-hobby.net/images/156_4674_s_fps552fmf30ue95bd8f78fb5dyta.jpg,official_exact,f1d92a6157d5d3745cfbfc2d7ae1a12aa68937ac5bcb3db4da8b4bba59cdb876,1200,1200,
HG 1/144 R07 MOBILE CGUE,downloaded,HG 1_144 R07 MOBILE CGUE__bd906da62f.jpg,bandai_manual,R07 MOBILE CGUE,https://manual.bandai-hobby.net/menus/detail/336,https://bandai-hobby.net/images/156_4675_s_yfhrd1g92g0riqjj7f2zmkw0qyt0.jpg,official_exact,4a0fd2890c2c072b572fc33da39a81ab721123795b60e81bc2ae35c31bf6dfd8,1200,1200,
HG 1/144 R08 CALAMITY GUNDAM,downloaded,HG 1_144 R08 CALAMITY GUNDAM__e980f8effc.jpg,bandai_manual,R08 CALAMITY GUNDAM,https://manual.bandai-hobby.net/menus/detail/337,https://bandai-hobby.net/images/156_5489_s_eqj5dgb083aff3xf1ng2sxszz3cl.jpg,official_exact,cadab7318b1a1a0a39332de345a1eccd41a2c842fef3226245463278896bfc9e,1200,1200,
HG 1/144 R09 FORBIDDEN GUNDAM,downloaded,HG 1_144 R09 FORBIDDEN GUNDAM__d9aa527a57.jpg,bandai_manual,R09 FORBIDDEN GUNDAM,https://manual.bandai-hobby.net/menus/detail/338,https://bandai-hobby.net/images/156_3979_o_1gnopu89p1e8ilq61863pov1jaj28.jpg,official_exact,c3e6402b65d454548c0a6ccf588fc584f7d153a47c68bf491e840bdb623b0a47,560,560,
HG 1/144 R10 RAIDER GUNDAM,downloaded,HG 1_144 R10 RAIDER GUNDAM__2266a2a878.jpg,bandai_manual,R10 RAIDER GUNDAM,https://manual.bandai-hobby.net/menus/detail/339,https://bandai-hobby.net/images/156_5490_s_23ipmh2sr1r05xfmjh548vm1bqob.jpg,official_exact,5d5d13cc1cf909bcf2b9eedf1f44dc6584f101573b7aac9516b374d81343d37f,1200,1200,
HG 1/144 R11 LaGOWE,downloaded,HG 1_144 R11 LaGOWE__c7d6e1330f.jpg,bandai_manual,R11 LaGOWE,https://manual.bandai-hobby.net/menus/detail/341,https://bandai-hobby.net/images/156_3854_s_pko7ihstxfk8x5m89icuhmcgw93q.jpg,official_exact,e17670de15a6a26479b30d02a5ecf6c7ff4aad7e5b5b33f439b37df31e234794,1200,1200,
HG 1/144 R12 MOBILE BuCUE,downloaded,HG 1_144 R12 MOBILE BuCUE__e9d6dda8e2.jpg,bandai_manual,R12 MOBILE BuCUE,https://manual.bandai-hobby.net/menus/detail/343,https://bandai-hobby.net/images/157_3855_s_zztqpzkv8wc2u0dxuxf90xq6hbgj.jpg,official_exact,9e7012dad7c92b596c9df8ad1c9fec3ca756a77f6a5141219425cf761308be7a,1200,1200,
HG 1/144 R13 PROVIDENCE GUNDAM,downloaded,HG 1_144 R13 PROVIDENCE GUNDAM__4aa89877d8.jpg,bandai_manual,R13 PROVIDENCE GUNDAM,https://manual.bandai-hobby.net/menus/detail/344,https://bandai-hobby.net/images/156_5499_s_ee2gwtkjzg6yok2vouqsd7j87k5b.jpg,official_exact,8c12b996440cb674f44e0696aa736e9f19401f6cc5bb1c614a56db7ce8d66ec8,1200,1200,
HG 1/144 R14 JUSTICE GUNDAM,downloaded,HG 1_144 R14 JUSTICE GUNDAM__6f4400752d.jpg,bandai_manual,R14 JUSTICE GUNDAM,https://manual.bandai-hobby.net/menus/detail/345,https://bandai-hobby.net/images/156_5500_s_0hfmkwrjfydjix3tfs43osa1ejec.jpg,official_exact,4156548d2531594df10e2389d9404e35908fe90c7cdb0906f0d8417d0b32f7d2,1200,1200,
HG 1/144 R15 FREEDOM GUNDAM,downloaded,HG 1_144 R15 FREEDOM GUNDAM__ca10742e5d.jpg,bandai_manual,R15 FREEDOM GUNDAM,https://manual.bandai-hobby.net/menus/detail/340,https://bandai-hobby.net/images/156_804_s_d1p8qn1gdo8tb6wn3ej3h10un09m.jpg,official_exact,0b2387f0b542175b756d76b13b9cb3c2177a2352a6c6e0dea3ac3bddaaafbabe,560,560,
HG 1/144 R16 M1 ASTRAY,downloaded,HG 1_144 R16 M1 ASTRAY__d5592f0494.jpg,bandai_manual,R16 M1 ASTRAY,https://manual.bandai-hobby.net/menus/detail/342,https://bandai-hobby.net/images/156_5514_s_z6x5p0oqi1mhmfuehvjjz6iptjtu.jpg,official_exact,6f9ca0176a6b2460dcb5a5b68d1e346487c02e3b1b62abb6e105c9ab1346ddfd,1200,1200,
HG 1/144 R17 PERFECT STRIKE GUNDAM,downloaded,HG 1_144 R17 PERFECT STRIKE GUNDAM__318630bbc8.jpg,bandai_manual,R17 PERFECT STRIKE GUNDAM,https://manual.bandai-hobby.net/menus/detail/4,https://bandai-hobby.net/images/156_5534_o_1gois5a1u1migp7k1b351sclhlt23.jpg,official_exact,b41ad70c72bc64633e220249a361e7aeb9b641be99f3426ab71e7702a1ec65d5,1200,1200,
HG 1/144 RAPHAEL GUNDAM,downloaded,HG 1_144 RAPHAEL GUNDAM__7c5cc86731.jpg,dalong,Raphael Gundam,https://www.dalong.net/reviews/00/0h69/0h69_p_e.htm,https://www.dalong.net/reviews/00/0h69/p/0h69.jpg,exact,4e6e30334a2e6c1283a5dbe6b732bde92bfa7477b99b52a8df29ce38f06d03f9,291,178,
HG 1/144 RAS-96 ANKSHA,downloaded,HG 1_144 RAS-96 ANKSHA__ea20884f11.jpg,gunpla_gallery,RAS-96 Anksha,https://gunplagallery.com/kits/751-hg-ras-96-anksha,https://s3.amazonaws.com/gunplagallery/catalog/751_original_Hguc-ankusha.jpg,exact,8759a590652d46cd03ae9b7a549107cc00f0964483769f56c200d1d8fd35584e,1500,968,
HG 1/144 Re-GZ,downloaded,HG 1_144 Re-GZ__4b12a7f890.jpg,dalong,Re-GZ,https://www.dalong.net/reviews/hg/h85/h85_p_e.htm,https://www.dalong.net/reviews/hg/h85/p/h85.jpg,exact,976c23844dffd6b8f35e17dafd4e911e01a1cbc4165763f0c955d3359859faad,290,186,
HG 1/144 REBAWOO,downloaded,HG 1_144 REBAWOO__98765ec3dc.jpg,gunpla_hobby,REBAWOO,https://gunpla-hobby.com/gunpla/hg-1-144-hg-1-144-d041e5,https://tshop.r10s.jp/zootrope/cabinet/07655638/imgrc0191392427.jpg,official_title_release_month,6a93b5954cf392e665d6d58380335027f6ae8adea5e8bef7f9799df7d94c0f31,600,385,
HG 1/144 REBORNS GUNDAM,downloaded,HG 1_144 REBORNS GUNDAM__0aacef0294.jpg,dalong,Reborns Gundam,https://www.dalong.net/reviews/00/0h53/0h53_p_e.htm,https://www.dalong.net/reviews/00/0h53/p/0h53.jpg,exact,780dc384050b4e87cfb67ca9fee3817dad2f13a76d786a632e4b3f380083d38f,290,177,
HG 1/144 REBORNS GUNDAM (TRANS-AM MODE),downloaded,HG 1_144 REBORNS GUNDAM (TRANS-AM MODE)__51a6016c2a.jpg,dalong,Reborns Gundam ~ Trans AM mode,https://www.dalong.net/reviews/00/0h60/0h60_p_e.htm,https://www.dalong.net/reviews/00/0h60/p/0h60.jpg,exact,8096c783d730729b9db018e5891ff1010d09242dde041840b4948a02c49e16fc,291,176,
HG 1/144 REGELGU,downloaded,HG 1_144 REGELGU__7a66e202ae.jpg,gunpla_hangar,MS-14J ReGelgu,https://gunplahangar.com/kits/hguc-ms-14j-regelgu,https://gunplahangar.com/img/kits/hguc-ms-14j-regelgu/box-art-800.jpg,source_model_code_hangar_exact,c1337e8e1ae8fca75021d9c5a7b1e1ca7fc33a688e19e8d95ea3a2382a426a2c,512,324,
HG 1/144 REGELGU (UNICORN Ver.),not_found,,,,,,,,,,bandai_manual: REGELGU (UNICORN Ver.) | dalong: Regelgu (Unicorn Ver.) | gunpla_hobby: REGELGU (UNICORN Ver.)
HG 1/144 REGINLAZE JULIA,downloaded,HG 1_144 REGINLAZE JULIA__2b004f9a73.jpg,dalong,Reginlaze Julia,https://www.dalong.net/reviews/ib/ibh34/ibh34_p_e.htm,https://www.dalong.net/reviews/ib/ibh34/p/ibh34.jpg,exact,0adc35ebd4a63425b0344598018bf83b7c07c55cbca4ceac1ac23c8f915bd41d,300,187,
HG 1/144 REVERSIBLE GUNDAM,downloaded,HG 1_144 REVERSIBLE GUNDAM__c9f7ea19c5.jpg,dalong,Reversible Gundam,https://www.dalong.net/reviews/bf/bf63/bf63_p_e.htm,https://www.dalong.net/reviews/bf/bf63/p/bf63.jpg,exact,0f507332646915e655682357e82c892db45d28a117d2a45718fe107cef99ecb8,300,187,
HG 1/144 ReZEL,downloaded,HG 1_144 ReZEL__5614b80183.jpg,dalong,ReZEL,https://www.dalong.net/reviews/hg/h103/h103_p_e.htm,https://www.dalong.net/reviews/hg/h103/p/h103.jpg,exact,8ca8dc971ead344b253a256bdca72124d9c04cd8ddfeebde7282356cda8cdcf6,290,174,
HG 1/144 ReZEL (CAPTAIN MS),downloaded,HG 1_144 ReZEL (CAPTAIN MS)__08d61fef1f.jpg,bandai_manual,ReZEL (CAPTAIN MS),https://manual.bandai-hobby.net/menus/detail/415,https://bandai-hobby.net/images/157_739_s_umo51yophtr5j6wwcewftgy0zcj9.jpg,official_exact,278635481f3618133c5b7753282d5988036c05fa1784696e420004674e0687ff,1200,1200,
HG 1/144 ReZEL (DEFENSER b-UNIT),downloaded,HG 1_144 ReZEL (DEFENSER b-UNIT)__6838d911b6.jpg,gunpla_hangar,RGZ-95 ReZEL (Defenser b-Unit),https://gunplahangar.com/kits/hguc-rgz-95-rezel-defenser-b-unit,https://gunplahangar.com/img/kits/hguc-rgz-95-rezel-defenser-b-unit/box-art-800.jpg,source_model_code_hangar_exact,7008646b810bdbc30f6faf67cd835049ed0553a3461c86e6dcca3b5f08490aad,800,512,
HG 1/144 ReZEL TYPE-C (DEFENSER b-UNIT) (GR),downloaded,HG 1_144 ReZEL TYPE-C (DEFENSER b-UNIT) (GR)__51e86521f2.jpg,dalong,ReZEL Type-C [Defenser b-unit][GR],https://www.dalong.net/reviews/hg/h142/h142_p_e.htm,https://www.dalong.net/reviews/hg/h142/p/h142.jpg,exact,92460a0c7cbc8061d1970361759623498dec8834963d8102d4efcf400c935708,300,195,
HG 1/144 ReZEL TYPE-C (GR),not_found,,,,,,,,,,bandai_manual: ReZEL TYPE-C (GR) | bandai_manual: ReZEL TYPE-C (DEFENSER b-UNIT) (GR) | dalong: ReZEL Type-C [Defenser b-unit][GR]
HG 1/144 RGM-79 GM,downloaded,HG 1_144 RGM-79 GM__a592365185.jpg,gunpla_hangar,RGM-79 GM,https://gunplahangar.com/kits/hguc-rgm-79-gm,https://gunplahangar.com/img/kits/hguc-rgm-79-gm/box-art-800.jpg,exact,642a012d5aae37708972c7e8aec9c0ab54e5991d716d882700c819a6983a5757,800,603,
HG 1/144 RGM-79 POWERED GM,downloaded,HG 1_144 RGM-79 POWERED GM__80f55a86c0.jpg,gunpla_gallery,RGM-79 Powered GM,https://gunplagallery.com/kits/677-hg-rgm-79-powered-gm,https://s3.amazonaws.com/gunplagallery/catalog/677_original_Powered-gm-hguc.jpg,exact,71f6c7216dfd8c91ff3ba201c2af7add8934aeea72bb49a8139512bd01d647e4,3200,2044,
HG 1/144 RGM-79D GM COLD DISTRICTS TYPE,downloaded,HG 1_144 RGM-79D GM COLD DISTRICTS TYPE__0d8c3ae239.jpg,gunpla_hangar,RGM-79D GM Cold Districts Type,https://gunplahangar.com/kits/hguc-rgm-79d-gm-cold-districts-type,https://gunplahangar.com/img/kits/hguc-rgm-79d-gm-cold-districts-type/box-art-800.jpg,exact,efc30833f7e1636a0628f832333ec96ca6478ed90e06f0abf5e2fbdc7628b72b,800,596,
HG 1/144 RGM-89D JEGAN D TYPE,downloaded,HG 1_144 RGM-89D JEGAN D TYPE__7341863f87.jpg,gunpla_hangar,RGM-89D Jegan D Type,https://gunplahangar.com/kits/hguc-rgm-89d-jegan-d-type,https://gunplahangar.com/img/kits/hguc-rgm-89d-jegan-d-type/box-art-800.jpg,exact,5d5b43573a214ccdafccca311ce0cd5005424aa8782f7fdbc1cd434f274cf466,400,244,
HG 1/144 RGM-89J JEGAN NORMAL TYPE(F91 Ver.),not_found,,,,,,,,,,bandai_manual: RGM-89J JEGAN NORMAL TYPE(F91 Ver.) | dalong: Jegan Normal Type (F91 Ver.) | gunpla_hangar: RGM-89R Jegan A-Type (F91 Ver.)
HG 1/144 RGM-89M JEGAN B TYPE(F91Ver.),downloaded,HG 1_144 RGM-89M JEGAN B TYPE(F91Ver.)__4341894d72.jpg,gunpla_hangar,RGM-89M Jegan B-Type (F91 Ver.),https://gunplahangar.com/kits/hguc-rgm-89m-jegan-b-type-f91-ver,https://gunplahangar.com/img/kits/hguc-rgm-89m-jegan-b-type-f91-ver/box-art-800.jpg,exact,b1bc32076d00e028602ffffebe3208d7aa5ad06c21e32d9a9e136af5c73c169e,384,232,
HG 1/144 RGM-89R JEGAN A TYPE(F91Ver.),downloaded,HG 1_144 RGM-89R JEGAN A TYPE(F91Ver.)__2872d504b8.jpg,gunpla_hangar,RGM-89R Jegan A-Type (F91 Ver.),https://gunplahangar.com/kits/hguc-rgm-89r-jegan-a-type-f91-ver,https://gunplahangar.com/img/kits/hguc-rgm-89r-jegan-a-type-f91-ver/box-art-800.jpg,exact,8828c589a3b1e1262b546824e4fc9db76c1e82139333c3222b6c49344c88202c,384,237,
HG 1/144 RGM-89S STARK JEGAN (CCA-MSV Ver.),not_found,,,,,,,,,,bandai_manual: RGM-89S STARK JEGAN (CCA-MSV Ver.) | gunpla_gallery: RGM-89S Stark Jegan | gunpla_hangar: RGM-89S Stark Jegan
HG 1/144 RICK DOM II LIGHT GREEN VERSION,downloaded,HG 1_144 RICK DOM II LIGHT GREEN VERSION__126c25f215.jpg,bandai_manual,RICK DOM II LIGHT GREEN VERSION,https://manual.bandai-hobby.net/menus/detail/408,https://bandai-hobby.net/images/191_3366_s_ijyk5okbp4i8qaajr5o7d0fvb7p4.jpg,official_exact,dc6b9c942304f2c52fa62810426b60ceaf3a5caea7d4b3c480a37f597736f7e6,1200,1200,
HG 1/144 RICK DOMII,downloaded,HG 1_144 RICK DOMII__cf6a56de1f.jpg,dalong,Rick Dom II,https://www.dalong.net/reviews/hg/h43/h43_p_e.htm,https://www.dalong.net/reviews/hg/h43/p/h43.jpg,exact,c68378e736146e0068d123eec6aea0d084d6430585db3790aa46a817606aec61,290,177,
HG 1/144 RICK-DO GYANKO,downloaded,HG 1_144 RICK-DO GYANKO__74bed28e92.jpg,gunpla_hobby,RICK-DO GYANKO,https://gunpla-hobby.com/gunpla/hg-1-144-hgbf-1-144-c2cc4a,https://thumbnail.image.rakuten.co.jp/@0_mall/atorieerina/cabinet/24110101-2/b077qv1v5y.jpg,official_title_release_month,d9a1851983c908c6127606e001f071f4196fc14198b7f34f771346ac286caa02,350,226,
HG 1/144 RICKDIAS,downloaded,HG 1_144 RICKDIAS__e99a49c6b7.jpg,dalong,Rick Dias,https://www.dalong.net/reviews/hg/h10/h10_p_e.htm,https://www.dalong.net/reviews/hg/h10/p/h10.jpg,exact,99cb7d005ed4b4609e24bfd5162a353f46976ad37d6bba01f7448e08ea2e11b8,289,177,
HG 1/144 RMS-141 XEKU EINS,downloaded,HG 1_144 RMS-141 XEKU EINS__95aa86cb2c.jpg,gunpla_hangar,RMS-141 Xeku Eins,https://gunplahangar.com/kits/hguc-rms-141-xeku-eins,https://gunplahangar.com/img/kits/hguc-rms-141-xeku-eins/box-art-800.jpg,exact,cc136b43928bb8f6bc93fe840763f88ec7ae38dc98f9b0461639dee3d24fe87f,800,489,
HG 1/144 ROUEI,downloaded,HG 1_144 ROUEI__1a16e6ef66.jpg,dalong,Rouei,https://www.dalong.net/reviews/ib/ibh31/ibh31_p_e.htm,https://www.dalong.net/reviews/ib/ibh31/p/ibh31.jpg,exact,0d7147b5696c16bd5972a28b78a36c305ac8724c6461765d1e9e6803d21e5cbb,300,187,
HG 1/144 ROZEN ZULU,downloaded,HG 1_144 ROZEN ZULU__0d55939174.jpg,dalong,Rozen Zulu,https://www.dalong.net/reviews/hg/h149/h149_p_e.htm,https://www.dalong.net/reviews/hg/h149/p/h149.jpg,exact,1143a59024d8ead7b9f1fbd90a2bdf93c14782e663dc674f83f6414316c1b939,300,195,
HG 1/144 ROZEN ZULU (episode 7 Ver.),downloaded,HG 1_144 ROZEN ZULU (episode 7 Ver.)__db64a359da.jpg,dalong,Rozen Zulu [Episode 7 Ver.],https://www.dalong.net/reviews/hg/h185/h185_p_e.htm,https://www.dalong.net/reviews/hg/h185/p/h185.jpg,exact,c2e16ea2500bbe4577c2607264606cdfc79c7b33268547b5afb3e0711f34d466,300,194,
HG 1/144 RX-0 UNICORN GUNDAM (DESTROY MODE),downloaded,HG 1_144 RX-0 UNICORN GUNDAM (DESTROY MODE)__ae8a17459d.jpg,gunpla_gallery,RX-0 Unicorn Gundam (Destroy Mode),https://gunplagallery.com/kits/710-hg-rx-0-unicorn-gundam-destroy-mode-,https://s3.amazonaws.com/gunplagallery/catalog/710_original_100.jpg,exact,6218894dfc1b29166a14cad176d3fb27cde462308b2dda7052a9bd9e4be57bc0,1024,631,
HG 1/144 RX-0 UNICORN GUNDAM (UNICORN MODE),downloaded,HG 1_144 RX-0 UNICORN GUNDAM (UNICORN MODE)__47719acef0.jpg,gunpla_gallery,RX-0 Unicorn Gundam (Unicorn Mode),https://gunplagallery.com/kits/711-hg-rx-0-unicorn-gundam-unicorn-mode-,https://s3.amazonaws.com/gunplagallery/catalog/711_original_RX-0_Unicorn_Gundam_HG.jpg,exact,f48ed58cdcbbf17ca67bb87dd0f478d0803c6eed97e190871bee70d77961c54c,1024,627,
HG 1/144 RX-178 GUNDAM MK-II,downloaded,HG 1_144 RX-178 GUNDAM MK-II__cc51a86781.jpg,gunpla_gallery,RX-178 Gundam Mk-II,https://gunplagallery.com/kits/4-hg-rx-178-gundam-mk-ii,https://s3.amazonaws.com/gunplagallery/catalog/4_original_RX-178-gundam4444.jpg,exact,22a08d17fc2a074e0c3f458b4ce6d284bd9ee52fbcbfcea470e083bcd5659e6b,640,472,
HG 1/144 RX-178 GUNDAM MK-II(AEUG),downloaded,HG 1_144 RX-178 GUNDAM MK-II(AEUG)__42295bf732.jpg,bandai_manual,RX-178 GUNDAM MK-II(AEUG),https://manual.bandai-hobby.net/menus/detail/1007,https://bandai-hobby.net/images/190_1406_s_52tw7n95qnrq2o0ihrvyu48jcn1o.jpg,official_exact,7a739ed6ec432f4f7173ee056f8524df7b6c58919a43803cf1c61a0b11c73f82,1200,1200,
HG 1/144 RX-178 GUNDAM MK-II(TITANS),downloaded,HG 1_144 RX-178 GUNDAM MK-II(TITANS)__ab139b6fcc.jpg,gunpla_gallery,RX-178 'Gundam Mk-II' (Titans),https://gunplagallery.com/kits/46498-hg-rx-178-gundam-mk-ii-titans-,https://s3.amazonaws.com/gunplagallery/catalog/46498_original_Hguc-rx-178t.jpg,exact,a648c972d3623e6afff804155945de667468b09e3f13b359b2c9a3fe55e73233,1500,983,
HG 1/144 RX-77-2 GUNCANNON,downloaded,HG 1_144 RX-77-2 GUNCANNON__c62f69b3fb.jpg,bandai_manual,RX-77-2 GUNCANNON,https://manual.bandai-hobby.net/menus/detail/1003,https://bandai-hobby.net/images/159_1330_s_dgblvortux9lubn9l6ooa9w07bqz.jpg,official_exact,10acaa45c7fe6ba5103ea4fc78671fed8cd8afc3531a3fa817d0b1906937d584,1200,1200,
HG 1/144 RX-78 GP-03 DENDROBIUM,downloaded,HG 1_144 RX-78 GP-03 DENDROBIUM__39523051c7.jpg,bandai_manual,RX-78 GP-03 DENDROBIUM,https://manual.bandai-hobby.net/menus/detail/870,https://bandai-hobby.net/images/158_252_s_7lmcx6i39tbm4e0d18bzjij9frgh.jpg,official_exact,ffa92a5baddaa4eec5e1e78f2e681c756766cb76752916a889d637695bcc8b6e,1200,1200,
HG 1/144 RX-78 GP01 ZEPHYRANTHES,downloaded,HG 1_144 RX-78 GP01 ZEPHYRANTHES__7401586f44.jpg,gunpla_hobby,RX-78 GP01 ZEPHYRANTHES,https://gunpla-hobby.com/gunpla/hg-1-144-rx-78gp01-9d1055,https://tshop.r10s.jp/goodlifestore/cabinet/25060300-1/b087q77hx5.jpg,official_title_release_month,f2e77b342d0f4b4dade7eab1ba28b1664738f4f3fbd268f6c9aa3b7ba19d0b10,350,214,
HG 1/144 RX-78 GP01Fb,downloaded,HG 1_144 RX-78 GP01Fb__cc1a7da6a9.jpg,bandai_manual,RX-78 GP01Fb,https://manual.bandai-hobby.net/menus/detail/218,https://bandai-hobby.net/images/157_181_s_y4oatklzchsf7wnrlwe8v0s3936y.jpg,official_exact,85d706e5db66d47f548feb2ab9b13412cc8faffaa795ed84c4a29eddb87c8ef6,1200,1200,
HG 1/144 RX-78 GUNDAM (21stCENTURY REAL TYPE Ver.),not_found,,,,,,,,,,bandai_manual: RX-78 GUNDAM (21stCENTURY REAL TYPE Ver.) | gunpla_hobby: RX-78 GUNDAM (21stCENTURY REAL TYPE Ver.) | dalong: 1/100 Real Type RX-78 Gundam
HG 1/144 RX-78-02 GUNDAM (GUNDAM THE ORIGIN Ver.),downloaded,HG 1_144 RX-78-02 GUNDAM (GUNDAM THE ORIGIN Ver.)__71fae94d03.jpg,gunpla_gallery,RX-78-02 Gundam (Gundam The Origin Ver.),https://gunplagallery.com/kits/2421-hg-rx-78-02-gundam-gundam-the-origin-ver-,https://s3.amazonaws.com/gunplagallery/catalog/2421_original_HG_Gundam_The_Origin.jpg,exact,c5a8c7c531b4d2b04a7ade40913956ce86ad9950db1c52a29558916a01fa8212,1759,1111,
HG 1/144 RX-78-2 GUNDAM,downloaded,HG 1_144 RX-78-2 GUNDAM__eba8ef44f1.jpg,gunpla_gallery,RX-78-2 'Gundam',https://gunplagallery.com/kits/46169-hg-rx-78-2-gundam-,https://s3.amazonaws.com/gunplagallery/catalog/46169_original_Hguc-rx-78-2.jpg,gallery_title_release_month,e29acc15a44599ba24fa6e31e104da33babd7ce439083489f90b8a4d2ebb0043,1024,685,
"HG 1/144 RX-78-2 GUNDAM [PR ambassador of the Japan Pavilion, Expo 2020 Dubai]",not_found,,,,,,,,,,"bandai_manual: RX-78-2 GUNDAM [PR ambassador of the Japan Pavilion, Expo 2020 Dubai] | gunpla_hangar: RX-78-2 Gundam (2020) (PR ambassador of the Japan Pavilion, Expo 2020 Dubai) | dalong: RX-78-2 PR Ambassador of the Japan Pavilion, Expo 2020 Dubai"
HG 1/144 RX-78-2 GUNDAM[BEYOND GLOBAL],downloaded,HG 1_144 RX-78-2 GUNDAM[BEYOND GLOBAL]__41d5a590c5.jpg,gunpla_hangar,RX-78-2 Gundam (Beyond Global),https://gunplahangar.com/kits/hg-rx-78-2-gundam-beyond-global,https://gunplahangar.com/img/kits/hg-rx-78-2-gundam-beyond-global/box-art-800.jpg,exact,700da3d2d75fa94f60c751dc4d9571a8a7a1bb75c88c3ca2225d6b3aba142020,800,504,
HG 1/144 RX-78-2GUNDAM BEYOND GLOBAL[CLEAR COLOR],not_found,,,,,,,,,,bandai_manual: RX-78-2 GUNDAM[BEYOND GLOBAL] | gunpla_hangar: RX-78-2 Gundam (Beyond Global) | gunpla_hobby: RX-78-2 GUNDAM[BEYOND GLOBAL]
HG 1/144 RX-78-3 FULL ARMOR GUNDAM 7th,downloaded,HG 1_144 RX-78-3 FULL ARMOR GUNDAM 7th__5a7e004336.jpg,bandai_manual,RX-78-3 FULL ARMOR GUNDAM 7th,https://manual.bandai-hobby.net/menus/detail/918,https://bandai-hobby.net/images/158_2625_s_4dorlofnqau0lf5d5nqakc5qztlk.jpg,official_exact,eaf95a5202913e0a6a378226d36b5e5292fcc82151e261b88b62c57d742976af,1200,1200,
HG 1/144 RX-78GP03S GUNDAM,downloaded,HG 1_144 RX-78GP03S GUNDAM__d6cca344b4.jpg,gunpla_gallery,RX-78GP03S Gundam GP03S,https://gunplagallery.com/kits/635-hg-rx-78gp03s-gundam-gp03s,https://s3.amazonaws.com/gunplagallery/catalog/635_original_RX-78GP03S_Gundam_G0P3S.jpg,gallery_title_release_month,4aa4234576e4e88a74156e98f88ec2f1aad8f92a87c722765ed36452579ae77c,600,371,
HG 1/144 RX-79(G) GUNDAM THE GROUND WAR SET,downloaded,HG 1_144 RX-79(G) GUNDAM THE GROUND WAR SET__b560c06afb.jpg,gunpla_gallery,RX-79[G] Gundam The Ground War Set,https://gunplagallery.com/kits/45747-hg-rx-79-g-gundam-the-ground-war-set,https://s3.amazonaws.com/gunplagallery/catalog/45747_original_GundamGroundWarSet.jpg,exact,9a59adda987074afd09aa80d9b6c7249d56897fa0ea14015c7fa2059eada9391,758,485,
HG 1/144 RX-79G GUNDAM GROUND TYPE,downloaded,HG 1_144 RX-79G GUNDAM GROUND TYPE__8e57f89b62.jpg,bandai_manual,RX-79G GUNDAM GROUND TYPE,https://manual.bandai-hobby.net/menus/detail/902,https://bandai-hobby.net/images/157_2562_s_6ipflm4j7ytcoa1o60e90dhnbg1s.jpg,official_exact,3180f83f53197d141b703c285dc968c22f8fe8981302cead5d27c8e5c21b56d5,1200,1200,
HG 1/144 RYUSEI-GO (GRAZE CUSTOM II),downloaded,HG 1_144 RYUSEI-GO (GRAZE CUSTOM II)__6d8ef48866.jpg,dalong,Ryusei-go (Graze Custom II),https://www.dalong.net/reviews/ib/ibh12/ibh12_p_e.htm,https://www.dalong.net/reviews/ib/ibh12/p/ibh12.jpg,exact,95672c614406a69ddb30e0f0776f2642665ca1f42833d9fb48b1bd074864a622,300,191,
HG 1/144 SAYLA’S LIGHT-TYPE GUNCANNON,downloaded,HG 1_144 SAYLA’S LIGHT-TYPE GUNCANNON__e7b21f2143.jpg,gunpla_hangar,RGM-79 Sayla's Light-Type Guncannon,https://gunplahangar.com/kits/hggq-rgm-79-saylas-light-type-guncannon,https://gunplahangar.com/img/kits/hggq-rgm-79-saylas-light-type-guncannon/box-art-800.jpg,source_model_code_hangar_exact,5b2af90e2e56cd27ebe5f47e9147cfc5b220c7ee21340b5469190bb1783b028e,800,501,
